"","nom_mun","att_neigh.bin","att_party.bin","att_ngo.bin","att_union.bin","victim","tenure","age","women","edu","neighsec","vote","rural","party","partypri","partyprd","kinship","state"
"894","Iliatenco",1,0,NA,1,"Victim",2,29,0,4,"Improved a lot/somewhat or same",3,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.547619047619048,"Guerrero"
"895","Iliatenco",0,1,0,0,"Not a victim",5,19,0,4,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.833333333333333,"Guerrero"
"896","Iliatenco",0,0,0,0,"Not a victim",3,30,0,4,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.619047619047619,"Guerrero"
"897","Iliatenco",0,0,0,0,"Victim",5,45,0,2,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Guerrero"
"898","Iliatenco",1,0,NA,1,"Victim",1,23,0,4,"Improved a lot/somewhat or same",2,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.555555555555556,"Guerrero"
"899","Iliatenco",0,0,0,0,"Victim",5,48,0,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Guerrero"
"900","Iliatenco",0,0,0,0,"Victim",5,41,1,3,"Improved a lot/somewhat or same",4,1,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.547619047619048,"Guerrero"
"901","Cuauhtemoc",0,0,0,0,"Victim",5,59,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Chihuahua"
"902","Cuauhtemoc",1,1,NA,1,"Victim",5,46,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",1,"Chihuahua"
"903","Cuauhtemoc",0,0,0,0,"Victim",3,22,1,4,NA,2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Chihuahua"
"904","Cuauhtemoc",0,0,0,0,"Not a victim",5,19,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Chihuahua"
"905","Cuauhtemoc",0,0,0,0,"Victim",3,27,0,5,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Chihuahua"
"906","Cuauhtemoc",1,1,0,0,"Not a victim",5,76,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",NA,"Chihuahua"
"907","Cuauhtemoc",0,0,0,0,"Victim",4,36,0,4,"Worsened a lot/somewhat",4,0,NA,NA,NA,0.523809523809524,"Chihuahua"
"908","Cuauhtemoc",0,0,0,0,"Victim",2,33,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",1,"Chihuahua"
"909","Cuauhtemoc",0,0,0,0,"Not a victim",3,30,0,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.523809523809524,"Chihuahua"
"910","Cuauhtemoc",1,0,0,0,"Not a victim",3,38,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.404761904761905,"Chihuahua"
"911","Acapulco",1,0,0,0,"Victim",4,39,0,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.785714285714286,"Guerrero"
"912","Acapulco",1,NA,0,0,"Not a victim",5,21,1,5,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.583333333333333,"Guerrero"
"913","Acapulco",1,0,0,0,"Not a victim",2,38,0,3,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Guerrero"
"914","Acapulco",1,NA,0,0,"Not a victim",2,19,1,3,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.5,"Guerrero"
"915","Acapulco",0,0,0,0,"Not a victim",5,62,0,2,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.208333333333333,"Guerrero"
"916","Acapulco",0,0,0,0,"Not a victim",5,28,1,3,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.80952380952381,"Guerrero"
"917","Acapulco",1,0,0,0,"Not a victim",4,23,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.69047619047619,"Guerrero"
"918","Acapulco",0,0,0,0,"Not a victim",5,21,1,5,"Improved a lot/somewhat or same",NA,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Guerrero"
"919","Acapulco",0,0,1,0,"Victim",4,20,0,3,"Worsened a lot/somewhat",NA,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.611111111111111,"Guerrero"
"920","Acapulco",1,0,0,0,"Victim",5,35,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.833333333333333,"Guerrero"
"921","Chilpancingo",1,0,0,0,"Victim",5,47,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Guerrero"
"922","Chilpancingo",1,1,0,0,"Victim",5,42,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Guerrero"
"923","Chilpancingo",1,0,0,0,"Victim",1,22,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Guerrero"
"924","Chilpancingo",1,0,1,0,"Victim",5,41,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Guerrero"
"925","Chilpancingo",0,0,0,0,"Victim",5,18,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.857142857142857,"Guerrero"
"926","Chilpancingo",0,0,0,0,"Not a victim",5,41,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.666666666666667,"Guerrero"
"927","Chilpancingo",0,0,0,0,"Victim",4,43,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.642857142857143,"Guerrero"
"928","Chilpancingo",0,0,0,0,"Victim",5,45,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.714285714285714,"Guerrero"
"929","Chilpancingo",1,1,0,0,"Victim",5,43,0,3,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.714285714285714,"Guerrero"
"930","Chilpancingo",0,0,NA,1,"Victim",4,21,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.714285714285714,"Guerrero"
"931","Guadalupe",0,0,0,0,"Victim",5,30,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.916666666666667,"Nuevo Leon"
"932","Guadalupe",0,0,0,0,"Victim",5,20,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.738095238095238,"Nuevo Leon"
"933","Guadalupe",0,0,0,0,"Victim",5,22,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.547619047619048,"Nuevo Leon"
"934","Guadalupe",0,0,0,0,"Victim",5,50,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.75,"Nuevo Leon"
"935","Guadalupe",0,0,0,0,"Not a victim",5,37,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.777777777777778,"Nuevo Leon"
"936","Guadalupe",0,0,0,0,"Not a victim",2,36,0,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.444444444444444,"Nuevo Leon"
"937","Guadalupe",0,0,0,0,"Victim",4,44,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.75,"Nuevo Leon"
"938","Guadalupe",0,0,0,0,"Victim",5,35,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.7,"Nuevo Leon"
"939","Guadalupe",0,0,0,0,"Not a victim",5,62,0,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",1,"Nuevo Leon"
"940","Guadalupe",0,0,0,0,"Not a victim",5,48,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.75,"Nuevo Leon"
"941","Juarez",0,0,0,0,"Victim",1,42,1,2,"Worsened a lot/somewhat",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Chihuahua"
"942","Juarez",0,0,0,0,"Victim",4,34,1,5,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.375,"Chihuahua"
"943","Juarez",0,1,1,0,"Victim",5,54,1,2,"Improved a lot/somewhat or same",2,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.333333333333333,"Chihuahua"
"944","Juarez",0,0,0,0,"Not a victim",5,32,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.595238095238095,"Chihuahua"
"945","Juarez",0,0,0,0,"Not a victim",5,50,1,5,"Improved a lot/somewhat or same",4,0,NA,NA,NA,0.547619047619048,"Chihuahua"
"946","Juarez",0,0,0,0,"Victim",4,23,1,5,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Chihuahua"
"947","Juarez",0,0,0,0,"Not a victim",5,30,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",1,"Chihuahua"
"948","Juarez",0,NA,0,0,"Victim",2,49,1,2,"Worsened a lot/somewhat",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.30952380952381,"Chihuahua"
"949","Juarez",0,0,0,0,"Not a victim",5,48,1,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.523809523809524,"Chihuahua"
"950","Juarez",0,0,0,0,"Not a victim",5,37,1,2,"Improved a lot/somewhat or same",1,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Chihuahua"
"951","Juarez",0,0,0,0,"Not a victim",5,60,1,2,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Chihuahua"
"952","Juarez",1,0,0,0,"Not a victim",5,24,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.571428571428571,"Chihuahua"
"953","Juarez",1,0,0,0,"Not a victim",5,36,0,5,"Improved a lot/somewhat or same",3,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.638888888888889,"Chihuahua"
"954","Juarez",0,0,0,0,"Not a victim",4,36,0,5,"Improved a lot/somewhat or same",4,0,"R identifies with PAN","R does not identify with PRI","R does not identify with PRD",0.452380952380952,"Chihuahua"
"955","Juarez",1,0,0,0,"Not a victim",4,38,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Chihuahua"
"956","Juarez",1,0,0,0,"Not a victim",1,19,1,5,"Improved a lot/somewhat or same",NA,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.638888888888889,"Chihuahua"
"957","Juarez",1,0,0,0,"Not a victim",3,37,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Chihuahua"
"958","Juarez",0,0,0,0,"Not a victim",5,35,1,4,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.404761904761905,"Chihuahua"
"959","Juarez",0,0,0,0,"Not a victim",5,60,0,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Chihuahua"
"960","Juarez",1,0,0,0,"Not a victim",3,42,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Chihuahua"
"961","Durango",1,0,0,0,"Not a victim",5,46,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.404761904761905,"Durango"
"962","Durango",0,0,0,0,"Not a victim",5,26,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"963","Durango",0,0,NA,1,"Not a victim",5,54,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"964","Durango",0,0,0,0,"Not a victim",5,55,0,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.5,"Durango"
"965","Durango",0,0,0,0,"Not a victim",4,32,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"966","Durango",0,0,0,0,"Not a victim",5,51,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"967","Durango",0,0,0,0,"Not a victim",5,51,0,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.642857142857143,"Durango"
"968","Durango",0,0,0,0,"Not a victim",1,29,1,3,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"969","Durango",0,0,0,0,"Not a victim",5,56,0,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"970","Durango",1,0,0,0,"Not a victim",5,58,1,2,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.285714285714286,"Durango"
"971","Poanas",0,0,0,0,"Victim",4,47,0,3,"Worsened a lot/somewhat",3,0,NA,NA,NA,0.866666666666667,"Durango"
"972","Poanas",0,0,0,0,"Victim",5,24,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R identifies with PRI","R does not identify with PRD",0.666666666666667,"Durango"
"973","Poanas",0,0,0,0,"Victim",5,22,0,3,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.523809523809524,"Durango"
"974","Poanas",0,0,0,0,"Victim",5,41,1,3,"Improved a lot/somewhat or same",3,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.583333333333333,"Durango"
"975","Poanas",0,0,0,0,"Not a victim",5,29,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.444444444444444,"Durango"
"976","Poanas",0,0,0,0,"Not a victim",5,38,1,4,"Worsened a lot/somewhat",4,0,"R does not identify with PAN","R does not identify with PRI","R identifies with PRD",0.305555555555556,"Durango"
"977","Poanas",0,0,0,0,"Victim",5,31,1,4,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.166666666666667,"Durango"
"978","Poanas",0,0,0,0,"Victim",5,26,1,5,"Improved a lot/somewhat or same",4,0,"R does not identify with PAN","R does not identify with PRI","R does not identify with PRD",0.571428571428571,"Durango"
